ProductID,UserID,Rating,Text,Clean_Text,Polarity of Feedback
1003,B00ULPQTXQ,2,"Bad quality. I think Amul made this low quality product for online shopping perpose only. Amul ghee from local shop, in tin container is GOOD.","['Bad', 'quality', '.', 'I', 'think', 'Amul', 'made', 'low', 'quality', 'product', 'online', 'shopping', 'perpose', '.', 'Amul', 'ghee', 'local', 'shop', ',', 'tin', 'container', 'GOOD', '.']",2.7755575615628914e-17
9696,B00ULPQTXQ,1,Poor quality..Seems as was adulterated..Fake product,"['Poor', 'quality', '..', 'Seems', 'adulterated', '..', 'Fake', 'product']",-0.45
9696,B00ULPQTXQ,1,Big name duplicate product bad smell bad taste bad packing Zero value for moneyWorst ghee i purchased worst then refinedPRUDUCT MUST NOT BE SILD IN AMAZON.,"['Big', 'name', 'duplicate', 'product', 'bad', 'smell', 'bad', 'taste', 'bad', 'packing', 'Zero', 'value', 'moneyWorst', 'ghee', 'purchased', 'worst', 'refinedPRUDUCT', 'MUST', 'NOT', 'BE', 'SILD', 'IN', 'AMAZON', '.']",-0.6199999999999999
1077,B00ULPQTXQ,5,This is a fantastic product and my whole family is fond of this product. We have been using this for ages (from Nutramul period).,"['This', 'fantastic', 'product', 'whole', 'family', 'fond', 'product', '.', 'We', 'using', 'ages', '(', 'Nutramul', 'period', ')', '.']",0.30000000000000004
1080,B00ULPQTXQ,5,The Best Health Drink for the whole family.Amul Pro is the only Health Drink available in the market at most economical Price Tag.And that too Made in India by Amul.,"['The', 'Best', 'Health', 'Drink', 'whole', 'family.Amul', 'Pro', 'Health', 'Drink', 'available', 'market', 'economical', 'Price', 'Tag.And', 'Made', 'India', 'Amul', '.']",0.47500000000000003
684,B00ULPQTXQ,4,"Due to price reason, I doubt it's effectiveness. Though I trust Amul a lot. Waiting for results. As far as flavour is concerned, it's awesome.","['Due', 'price', 'reason', ',', 'I', 'doubt', ""'s"", 'effectiveness', '.', 'Though', 'I', 'trust', 'Amul', 'lot', '.', 'Waiting', 'results', '.', 'As', 'far', 'flavour', 'concerned', ',', ""'s"", 'awesome', '.']",0.325
697,B00ULPQTXQ,3,Taste is nice but i think malt win is better than this,"['Taste', 'nice', 'think', 'malt', 'win', 'better']",0.6333333333333333
767,B00ULPQTXQ,5,My children love its taste and flavor. It does not appear to leave fake color in milk like other products.,"['My', 'children', 'love', 'taste', 'flavor', '.', 'It', 'appear', 'leave', 'fake', 'color', 'milk', 'like', 'products', '.']",0.0
444,B00ULPQTXQ,5,"One of the best products, highly recommended.","['One', 'best', 'products', ',', 'highly', 'recommended', '.']",0.58
684,B00ULPQTXQ,5,My daughter loves this drink. It tastes delicious n is very healthy too.,"['My', 'daughter', 'loves', 'drink', '.', 'It', 'tastes', 'delicious', 'n', 'healthy', '.']",0.75
697,B00ULPQTXQ,5,"good and tasty, I feel the bournvita is over hyped due to advertisement","['good', 'tasty', ',', 'I', 'feel', 'bournvita', 'hyped', 'due', 'advertisement']",0.2875
767,B012SPKP9U,3,Too sweet,"['Too', 'sweet']",0.35
1077,B012SPKP9U,5,"Make sure amazon delivers you a fresh productI had issues with the month of packaging and all but as far as product is concerned, its really good.","['Make', 'sure', 'amazon', 'delivers', 'fresh', 'productI', 'issues', 'month', 'packaging', 'far', 'product', 'concerned', ',', 'really', 'good', '.']",0.4
1080,B012SPKP9U,5,The paper boat juices are excellent but poor availability on Amazon.Packet received totally damaged.,"['The', 'paper', 'boat', 'juices', 'excellent', 'poor', 'availability', 'Amazon.Packet', 'received', 'totally', 'damaged', '.']",0.19999999999999998
684,B012SPKP9U,4,It's all perfect except the price per ltr of this aamras if it was around 120Rs/ltr then it would be nice.,"['It', ""'s"", 'perfect', 'except', 'price', 'per', 'ltr', 'aamras', 'around', '120Rs/ltr', 'would', 'nice', '.']",0.8
949,B012SPKP9U,4,"This is not like maaza,I drink maaza a lot but this is very thick of mango juice.Pour into glass and drink","['This', 'like', 'maaza', ',', 'I', 'drink', 'maaza', 'lot', 'thick', 'mango', 'juice.Pour', 'glass', 'drink']",-0.30000000000000004
949,B012SPKP9U,5,"It comes with a delicious taste,you can consume it directly or you can decorate cake with these delicious candies,highly recommended.","['It', 'comes', 'delicious', 'taste', ',', 'consume', 'directly', 'decorate', 'cake', 'delicious', 'candies', ',', 'highly', 'recommended', '.']",0.5650000000000001
949,B012SPKP9U,5,"It's a vegetarian products , we can also consumed it directly . It so much tasty .Delicious in taste.","['It', ""'s"", 'vegetarian', 'products', ',', 'also', 'consumed', 'directly', '.', 'It', 'much', 'tasty', '.Delicious', 'taste', '.']",0.2
444,B012SPKP9U,5,Very good buy of a very good product. Best tooti frooti I have bought till now.,"['Very', 'good', 'buy', 'good', 'product', '.', 'Best', 'tooti', 'frooti', 'I', 'bought', 'till', '.']",0.87
684,B012SPKP9U,5,Got it for 160/- 100% value for money taste was like original coco cola packaging was also good,"['Got', '160/-', '100', '%', 'value', 'money', 'taste', 'like', 'original', 'coco', 'cola', 'packaging', 'also', 'good']",0.5375
697,B012SPKP9U,5,Love Coke!Yes the cans were great and at a good price too,"['Love', 'Coke', '!', 'Yes', 'cans', 'great', 'good', 'price']",0.7083333333333334
767,B012SPKP9U,1,"Out of 6 cans, 5 were puffed and one was a sealed but EMPTY can 😡 photos and videos attached. Highly disappointed. Please refund my money","['Out', '6', 'cans', ',', '5', 'puffed', 'one', 'sealed', 'EMPTY', '😡', 'photos', 'videos', 'attached', '.', 'Highly', 'disappointed', '.', 'Please', 'refund', 'money']",-0.425
823,B012SPKP9U,5,got in 210 rs quick delivery n affordable price thanks amazon product delivered without getting a little scratch,"['got', '210', 'rs', 'quick', 'delivery', 'n', 'affordable', 'price', 'thanks', 'amazon', 'product', 'delivered', 'without', 'getting', 'little', 'scratch']",0.11527777777777777
847,B012SPKP9U,5,Best packing for this type of the product and Also...the quality of the product...👍👍👍,"['Best', 'packing', 'type', 'product', 'Also', '...', 'quality', 'product', '...', '👍👍👍']",1.0
853,B012SPKP9U,5,Taste is very good. I got it in just 168/- Good taste and juice consumption is a good practice for health !,"['Taste', 'good', '.', 'I', 'got', '168/-', 'Good', 'taste', 'juice', 'consumption', 'good', 'practice', 'health', '!']",0.7583333333333333
1077,AVsRjfwAU2_QcyX9PHqe,5,Awesome hai 👌👌👌,"['Awesome', 'hai', '👌👌👌']",1.0
1080,AVsRjfwAU2_QcyX9PHqe,5,I have gifted this to my bf. He loved it,"['I', 'gifted', 'bf', '.', 'He', 'loved']",0.6
333,AVqkIdntQMlgsOJE6fuB,5,Its fastrack at its best..... Amazing watch and stylish also...its pure value for money...,"['Its', 'fastrack', 'best', '.....', 'Amazing', 'watch', 'stylish', 'also', '...', 'pure', 'value', 'money', '...']",0.5785714285714286
8001,AVqkIdntQMlgsOJE6fuB,5,Looking nice,"['Looking', 'nice']",0.6
949,AVqkIdntQMlgsOJE6fuB,5,Awesome,['Awesome'],1.0
1080,AVqkIdntQMlgsOJE6fuB,5,Good product.,"['Good', 'product', '.']",0.7
444,AVqkIdntQMlgsOJE6fuB,5,Always been our favourite accompaniment with our evening tea,"['Always', 'favourite', 'accompaniment', 'evening', 'tea']",0.0
949,AVsRjfwAU2_QcyX9PHqe,5,Good as usual,"['Good', 'usual']",0.22499999999999998
1080,AVqVGZNvQMlgsOJE6eUY,5,Excellent taste,"['Excellent', 'taste']",1.0
333,AVpfwS_CLJeJML43DH5w,4,Makes a good tea time snack.,"['Makes', 'good', 'tea', 'time', 'snack', '.']",0.7
8001,AVphgVaX1cnluZ0-DR74,5,Great taste of 50:50 rocks,"['Great', 'taste', '50:50', 'rocks']",0.8
1077,AVqVGZN9QMlgsOJE6eUZ,1,All were broken,"['All', 'broken']",-0.4
1080,AVpftoij1cnluZ0-p5n2,1,Biscuits is dust,"['Biscuits', 'dust']",0.0
949,AVqkIhxunnc1JgDc3kg_,5,Flavour very good.. difficult to resist...,"['Flavour', 'good', '..', 'difficult', 'resist', '...']",0.09999999999999998
949,AVpfIfGA1cnluZ0-emyp,5,"I have practically grown up eating this sugar coated delight, never fails for me.","['I', 'practically', 'grown', 'eating', 'sugar', 'coated', 'delight', ',', 'never', 'fails', '.']",0.25
949,AVpfIfGA1cnluZ0-emyp,5,"Mast hain boss, one of my fav. These are made of flour so easy to digest. Kids will love it too. For sure recommended.","['Mast', 'hain', 'boss', ',', 'one', 'fav', '.', 'These', 'made', 'flour', 'easy', 'digest', '.', 'Kids', 'love', '.', 'For', 'sure', 'recommended', '.']",0.4777777777777778
9696,AVpfIfGA1cnluZ0-emyp,5,Full natural sandal smell,"['Full', 'natural', 'sandal', 'smell']",0.22499999999999998
333,AVpfIfGA1cnluZ0-emyp,5,Nothing,['Nothing'],0.0
8001,AVpfIfGA1cnluZ0-emyp,5,A little longer stick would be better.,"['A', 'little', 'longer', 'stick', 'would', 'better', '.']",0.15625
767,AVpgdkC8ilAPnD_xsvyi,1,No return and replaceAdd more tex,"['No', 'return', 'replaceAdd', 'tex']",0.0
823,AVpgdkC8ilAPnD_xsvyi,5,Been using it for 45 years . The best soap ever .,"['Been', 'using', '45', 'years', '.', 'The', 'best', 'soap', 'ever', '.']",1.0
847,AVpgdkC8ilAPnD_xsvyi,5,Fantastic,['Fantastic'],0.4
853,AVpgdkC8ilAPnD_xsvyi,5,Long lasting freshness throughout the day.,"['Long', 'lasting', 'freshness', 'throughout', 'day', '.']",-0.025
858,AVpgdkC8ilAPnD_xsvyi,5,My preferred soap,"['My', 'preferred', 'soap']",0.0
862,AVpfIfGA1cnluZ0-emyp,4,Super Product,"['Super', 'Product']",0.3333333333333333
910,AVpfIfGA1cnluZ0-emyp,5,"Best soothing, cooling fragrance for hot summer months. Soap leaves skin relatively dry which is ideal for hot and humid summer months in Delhi","['Best', 'soothing', ',', 'cooling', 'fragrance', 'hot', 'summer', 'months', '.', 'Soap', 'leaves', 'skin', 'relatively', 'dry', 'ideal', 'hot', 'humid', 'summer', 'months', 'Delhi']",0.4666666666666667
949,B01CJUK8PU,4,Super watch from Amazon But very weight not for daily use,"['Super', 'watch', 'Amazon', 'But', 'weight', 'daily', 'use']",0.16666666666666666
1077,AVpfIfGA1cnluZ0-emyp,4,"Nice product and, cool looking must buy everyone Prefer to buy under 2k","['Nice', 'product', ',', 'cool', 'looking', 'must', 'buy', 'everyone', 'Prefer', 'buy', '2k']",0.475
1080,AVpfIfGA1cnluZ0-emyp,5,Perfect look. Bought for my friend. Color combination is so fab. It goes with Indian & western outfits. Having both casual and professional look. Amazing product.,"['Perfect', 'look', '.', 'Bought', 'friend', '.', 'Color', 'combination', 'fab', '.', 'It', 'goes', 'Indian', '&', 'western', 'outfits', '.', 'Having', 'casual', 'professional', 'look', '.', 'Amazing', 'product', '.']",0.24
1002,AVpfIfGA1cnluZ0-emyp,5,Its a nice product for men. I ordered this watch for my uncle. He was very happy after wearing this watch. He loved it.,"['Its', 'nice', 'product', 'men', '.', 'I', 'ordered', 'watch', 'uncle', '.', 'He', 'happy', 'wearing', 'watch', '.', 'He', 'loved', '.']",0.6999999999999998
369,AVpfIfGA1cnluZ0-emyp,3,"Good..bt last day of every month showing incorrect date (30,31)","['Good', '..', 'bt', 'last', 'day', 'every', 'month', 'showing', 'incorrect', 'date', '(', '30,31', ')']",0.35
910,AVpfIfGA1cnluZ0-emyp,4,I like the day & date system of this watch . But the leather belt of this watch is not sogood . The belt could have been more soft .,"['I', 'like', 'day', '&', 'date', 'system', 'watch', '.', 'But', 'leather', 'belt', 'watch', 'sogood', '.', 'The', 'belt', 'could', 'soft', '.']",0.1
444,AVpfIfGA1cnluZ0-emyp,5,Watch is beautiful but container wasn't :(,"['Watch', 'beautiful', 'container', ""n't"", ':', '(']",0.85
9696,AVphLY7v1cnluZ0-_Ty0,4,The name speaks for itself.,"['The', 'name', 'speaks', '.']",0.0
444,AVphLY7v1cnluZ0-_Ty0,2,"Titen watch is good ,but ladher belt quality very poor, and length very short, and ladher belt is cracking after 5 months","['Titen', 'watch', 'good', ',', 'ladher', 'belt', 'quality', 'poor', ',', 'length', 'short', ',', 'ladher', 'belt', 'cracking', '5', 'months']",0.09999999999999998
858,AVphLY7v1cnluZ0-_Ty0,5,Worth it nice and heavy look,"['Worth', 'nice', 'heavy', 'look']",0.2333333333333333
862,AVphLY7v1cnluZ0-_Ty0,5,"Gifted to my dad, and he loved this watch.","['Gifted', 'dad', ',', 'loved', 'watch', '.']",0.6
949,AVphLY7v1cnluZ0-_Ty0,5,"Super watch , with a nice gold metal .Feels very strong .Awesome .love #titan.","['Super', 'watch', ',', 'nice', 'gold', 'metal', '.Feels', 'strong', '.Awesome', '.love', '#', 'titan', '.']",0.45555555555555555
949,AVphLY7v1cnluZ0-_Ty0,5,Just Awssm..Value For Money..Really Happy..,"['Just', 'Awssm', '..', 'Value', 'For', 'Money', '..', 'Really', 'Happy', '..']",0.8
949,AVphLY7v1cnluZ0-_Ty0,5,It's really good products,"['It', ""'s"", 'really', 'good', 'products']",0.7
910,AVphLY7v1cnluZ0-_Ty0,5,Amazing fragrance,"['Amazing', 'fragrance']",0.6000000000000001
1077,AVphLY7v1cnluZ0-_Ty0,5,Just 👌,"['Just', '👌']",0.0
1080,B00BV5FHKG,5,Good !!!!!!!,"['Good', '!', '!', '!', '!', '!', '!', '!']",1.0
444,B00BV5FHKG,1,Fack product.. Money westeg,"['Fack', 'product', '..', 'Money', 'westeg']",0.0
858,B00BV5FHKG,1,Bakwas product ...jab product mere pass aya ..date par ho chuka Tha ....Baby ke sath Kyu khel rahe ho ...Amazon ......,"['Bakwas', 'product', '...', 'jab', 'product', 'mere', 'pass', 'aya', '..', 'date', 'par', 'ho', 'chuka', 'Tha', '....', 'Baby', 'ke', 'sath', 'Kyu', 'khel', 'rahe', 'ho', '...', 'Amazon', '......']",-0.5
862,B00BV5FHKG,3,"Out of 2 baby powder packs I ordered, quanity of one pack is genuinely less than the other one. It's strange. Products are genuine though.","['Out', '2', 'baby', 'powder', 'packs', 'I', 'ordered', ',', 'quanity', 'one', 'pack', 'genuinely', 'less', 'one', '.', 'It', ""'s"", 'strange', '.', 'Products', 'genuine', 'though', '.']",0.061111111111111116
853,B00BV5FHKG,1,"This product fake,not a Himalaya ProductPlease don’t buy this powder","['This', 'product', 'fake', ',', 'Himalaya', 'ProductPlease', '’', 'buy', 'powder']",-0.5
9696,B00BV5FHKG,3,Why free article not delivered/provided along product where it is clearly mentioned on bottle that free body lotion 100ml and not for individual sale?,"['Why', 'free', 'article', 'delivered/provided', 'along', 'product', 'clearly', 'mentioned', 'bottle', 'free', 'body', 'lotion', '100ml', 'individual', 'sale', '?']",0.225
910,B00BV5FHKG,4,Best product for kids,"['Best', 'product', 'kids']",1.0
949,B00BV5FHKG,5,Totally satisfied with the product.Value for money.Manufacturing date was of August and I ordered in October and I got the fresh product.. totally satisfied..,"['Totally', 'satisfied', 'product.Value', 'money.Manufacturing', 'date', 'August', 'I', 'ordered', 'October', 'I', 'got', 'fresh', 'product', '..', 'totally', 'satisfied', '..']",0.43333333333333335
910,B00BV5FHKG,5,"I ordered it for a friend, and after she opened it, she really loved it. Great package, every item is as it was descripted on amazon site.","['I', 'ordered', 'friend', ',', 'opened', ',', 'really', 'loved', '.', 'Great', 'package', ',', 'every', 'item', 'descripted', 'amazon', 'site', '.']",0.75
949,B00BV5FHKG,5,"Satisfied,Value for 💰Get in Sale ₹570=9itemsIn good condition(Mf Date-06/2019)U can gift for a baby..","['Satisfied', ',', 'Value', '💰Get', 'Sale', '₹570=9itemsIn', 'good', 'condition', '(', 'Mf', 'Date-06/2019', ')', 'U', 'gift', 'baby', '..']",0.6
858,B00R60PBTC,3,All items in the box contains dust. Soap wrappers teared. Basket has manufacturing defect and item was damaged during the transportation.,"['All', 'items', 'box', 'contains', 'dust', '.', 'Soap', 'wrappers', 'teared', '.', 'Basket', 'manufacturing', 'defect', 'item', 'damaged', 'transportation', '.']",0.0
862,B00R60PBTC,4,For Kids -3,"['For', 'Kids', '-3']",0.0
853,B00R60PBTC,1,"About that Himalaya cream, I would like to share that this product is not recent manufacturing.","['About', 'Himalaya', 'cream', ',', 'I', 'would', 'like', 'share', 'product', 'recent', 'manufacturing', '.']",0.0
1080,B00R60PBTC,3,Won’t suggest it to people having very dry skin like mine.Good for normal to oily skin. Gets absorbed instantly.My skin needs something greasy as it’s very dry.,"['Won', '’', 'suggest', 'people', 'dry', 'skin', 'like', 'mine.Good', 'normal', 'oily', 'skin', '.', 'Gets', 'absorbed', 'instantly.My', 'skin', 'needs', 'something', 'greasy', '’', 'dry', '.']",0.07916666666666666
777,B00R60PBTC,5,Another amazing product from Himalaya nonsticky with lovely fragrance ... I m using it from long n happy with it,"['Another', 'amazing', 'product', 'Himalaya', 'nonsticky', 'lovely', 'fragrance', '...', 'I', 'using', 'long', 'n', 'happy']",0.4625
89,B00R60PBTC,5,good and best gift,"['good', 'best', 'gift']",0.85
684,B00R60PBTC,5,I bought it for RS. 110. At this price it's very good. Good package.,"['I', 'bought', 'RS', '.', '110', '.', 'At', 'price', ""'s"", 'good', '.', 'Good', 'package', '.']",0.7
697,B012SPKP9U,5,Nicely packed juices...very presentable & good option for gifting,"['Nicely', 'packed', 'juices', '...', 'presentable', '&', 'good', 'option', 'gifting']",0.6499999999999999
767,B012SPKP9U,5,Good productI got only in rupees.... 119,"['Good', 'productI', 'got', 'rupees', '....', '119']",0.7
823,B012SPKP9U,5,It's nice gift pack. Packing is good.,"['It', ""'s"", 'nice', 'gift', 'pack', '.', 'Packing', 'good', '.']",0.6499999999999999
1080,B012SPKP9U,2,Taste not good.,"['Taste', 'good', '.']",0.7
777,B012SPKP9U,1,"Returned as the product was of manufactured in june and i have buy this on 2nd oct, expired one.","['Returned', 'product', 'manufactured', 'june', 'buy', '2nd', 'oct', ',', 'expired', 'one', '.']",0.0
89,B012SPKP9U,4,"Seems to be a monopoly. No competitor that’s why charging so much.But yes., adds a reason to have a boaring food with ease","['Seems', 'monopoly', '.', 'No', 'competitor', '’', 'charging', 'much.But', 'yes.', ',', 'adds', 'reason', 'boaring', 'food', 'ease']",0.0
684,B012SPKP9U,5,I like this tea. But sir you have charged Rs 400 but it is avilable in market for Rs 320 or 325. Please give me the required refund. I shall be thankful to you.,"['I', 'like', 'tea', '.', 'But', 'sir', 'charged', 'Rs', '400', 'avilable', 'market', 'Rs', '320', '325', '.', 'Please', 'give', 'required', 'refund', '.', 'I', 'shall', 'thankful', '.']",0.0
697,B012SPKP9U,3,No comments when it's a Tata product. Best amongst the best only. But what about Amazon service.,"['No', 'comments', ""'s"", 'Tata', 'product', '.', 'Best', 'amongst', 'best', '.', 'But', 'Amazon', 'service', '.']",1.0
767,AVqVGZNvQMlgsOJE6eUY,3,I paid ₹315 for this pack which has price ₹310,"['I', 'paid', '₹315', 'pack', 'price', '₹310']",0.0
823,AVqVGZNvQMlgsOJE6eUY,4,Good full value of money,"['Good', 'full', 'value', 'money']",0.5249999999999999
444,AVqVGZNvQMlgsOJE6eUY,4,Flavour of this tea is goodIt includes little leafs you can see them in itMust try tea,"['Flavour', 'tea', 'goodIt', 'includes', 'little', 'leafs', 'see', 'itMust', 'try', 'tea']",-0.1875
777,AVqVGZNvQMlgsOJE6eUY,5,"This is best quality tea for daily use at cheap rate. Very fast,next day delivery by Amazon pantry.","['This', 'best', 'quality', 'tea', 'daily', 'use', 'cheap', 'rate', '.', 'Very', 'fast', ',', 'next', 'day', 'delivery', 'Amazon', 'pantry', '.']",0.33199999999999996
89,AVqVGZNvQMlgsOJE6eUY,5,There is no other equivalent brand available in the market. Have been using for 5 years on 2 occasions in a year for friends and relatives and they are happy.,"['There', 'equivalent', 'brand', 'available', 'market', '.', 'Have', 'using', '5', 'years', '2', 'occasions', 'year', 'friends', 'relatives', 'happy', '.']",0.6000000000000001
858,AVqVGZNvQMlgsOJE6eUY,5,Amazing flavour... Was searching in all the shops during this covid period but I could not find any one in the market so decided to buy in Amazon and was so happy,"['Amazing', 'flavour', '...', 'Was', 'searching', 'shops', 'covid', 'period', 'I', 'could', 'find', 'one', 'market', 'decided', 'buy', 'Amazon', 'happy']",0.7000000000000001
862,AVqVGZNvQMlgsOJE6eUY,1,BEWARE BEFORE BUYING IT'S JUST ABOUT TO EXPIRE I'VE RECEIVED IT ON 26JULY,"['BEWARE', 'BEFORE', 'BUYING', 'IT', ""'S"", 'JUST', 'ABOUT', 'TO', 'EXPIRE', 'I', ""'VE"", 'RECEIVED', 'IT', 'ON', '26JULY']",0.0
9696,AVqVGZNvQMlgsOJE6eUY,4,My family likes the taste. This is the monthly savings pack. I brought 499/1.5 kg in some deal going on.,"['My', 'family', 'likes', 'taste', '.', 'This', 'monthly', 'savings', 'pack', '.', 'I', 'brought', '499/1.5', 'kg', 'deal', 'going', '.']",0.0
697,AVphgVaX1cnluZ0-DR74,5,Tasty Tea with Natural Flovour,"['Tasty', 'Tea', 'Natural', 'Flovour']",0.1
1080,AVphgVaX1cnluZ0-DR74,5,no second thought,"['second', 'thought']",0.0
777,AVphgVaX1cnluZ0-DR74,5,The tea is awesome..the taste is Rich and refreshing..I LL definitely buy it again!!,"['The', 'tea', 'awesome', '..', 'taste', 'Rich', 'refreshing', '..', 'I', 'LL', 'definitely', 'buy', '!', '!']",0.46875
89,B01H70ZVIQ,5,Best quality done first time colour happy to use best streax..well it's rightly said color b care b.. amazing shiny hair,"['Best', 'quality', 'done', 'first', 'time', 'colour', 'happy', 'use', 'best', 'streax', '..', 'well', ""'s"", 'rightly', 'said', 'color', 'b', 'care', 'b', '..', 'amazing', 'shiny', 'hair']",0.655952380952381
684,B01H70ZVIQ,1,"Tempered product..seal was broken in the developer bottle,shampoo and conditioner..Even ""SHAMPOO""was just oil.. Disappointed.!!!","['Tempered', 'product', '..', 'seal', 'broken', 'developer', 'bottle', ',', 'shampoo', 'conditioner', '..', 'Even', '``', 'SHAMPOO', ""''"", 'oil', '..', 'Disappointed.', '!', '!', '!']",-0.7
697,B01H70ZVIQ,3,It's like other color like Garnier at very high price,"['It', ""'s"", 'like', 'color', 'like', 'Garnier', 'high', 'price']",0.16
767,B01H70ZVIQ,1,"Not suitable , for scalp dandruff will come","['Not', 'suitable', ',', 'scalp', 'dandruff', 'come']",-0.275
823,B01H70ZVIQ,5,Highly recommended,"['Highly', 'recommended']",0.16
6969,B01H70ZVIQ,4,It gives this color on lifting your black hair to level 5-6..I guess the streax gems collection is much better than this single tube color,"['It', 'gives', 'color', 'lifting', 'black', 'hair', 'level', '5-6', '..', 'I', 'guess', 'streax', 'gems', 'collection', 'much', 'better', 'single', 'tube', 'color']",0.08730158730158732
9696,B01H70ZVIQ,1,I have ordered 2 and i have only recipe 1,"['I', 'ordered', '2', 'recipe', '1']",0.0
333,B01H70ZVIQ,5,I have bought this thrice love it!!,"['I', 'bought', 'thrice', 'love', '!', '!']",0.78125
8001,B01H70ZVIQ,1,"It being a body mist , when drctly applied to skin gives a burning sensation...it is definitely a duplicate product","['It', 'body', 'mist', ',', 'drctly', 'applied', 'skin', 'gives', 'burning', 'sensation', '...', 'definitely', 'duplicate', 'product']",0.0
369,B01H70ZVIQ,5,"Nice fragrance....and timely delivered, overall good product...happy to buy","['Nice', 'fragrance', '....', 'timely', 'delivered', ',', 'overall', 'good', 'product', '...', 'happy', 'buy']",0.5249999999999999
1095,AVphgVaX1cnluZ0-DR74,5,Amazing. Original. Smart watch. A little heavy watch not for everyday use.,"['Amazing', '.', 'Original', '.', 'Smart', 'watch', '.', 'A', 'little', 'heavy', 'watch', 'everyday', 'use', '.']",0.10029761904761907
6969,AVphgVaX1cnluZ0-DR74,5,"its very nice and stylist. belt is excellent. but i found its weight 499 g while buying, but its actual weight is 125 g","['nice', 'stylist', '.', 'belt', 'excellent', '.', 'found', 'weight', '499', 'g', 'buying', ',', 'actual', 'weight', '125', 'g']",0.5333333333333333
9696,AVphgVaX1cnluZ0-DR74,2,"The Back ground grey color in dial is shown in pitcher, but when i received the Gray shade was entirly blue which is not as expected.","['The', 'Back', 'ground', 'grey', 'color', 'dial', 'shown', 'pitcher', ',', 'received', 'Gray', 'shade', 'entirly', 'blue', 'expected', '.']",-0.037500000000000006
333,AVphgVaX1cnluZ0-DR74,5,Simple and Superb.Can match on any type of dress you wear....,"['Simple', 'Superb.Can', 'match', 'type', 'dress', 'wear', '....']",0.0
8001,AVphgVaX1cnluZ0-DR74,5,I gifted this watch to my friend and he loved it. It was in perfect condition and is working properly.,"['I', 'gifted', 'watch', 'friend', 'loved', '.', 'It', 'perfect', 'condition', 'working', 'properly', '.']",0.55
369,AVqVGZN9QMlgsOJE6eUZ,5,"I love this product, dial is normal size compare to which is shown on the image. Fast track Original on best priceThanks to amazon","['I', 'love', 'product', ',', 'dial', 'normal', 'size', 'compare', 'shown', 'image', '.', 'Fast', 'track', 'Original', 'best', 'priceThanks', 'amazon']",0.445
1095,AVqVGZN9QMlgsOJE6eUZ,4,It’s a great watch at a reasonable price. I love the fact that it has a nice big dial and a smooth finish. It’s totally worth the money.,"['It', '’', 'great', 'watch', 'reasonable', 'price', '.', 'I', 'love', 'fact', 'nice', 'big', 'dial', 'smooth', 'finish', '.', 'It', '’', 'totally', 'worth', 'money', '.']",0.39999999999999997
697,AVqVGZN9QMlgsOJE6eUZ,5,Cool looking watch.,"['Cool', 'looking', 'watch', '.']",0.35
767,AVqVGZN9QMlgsOJE6eUZ,5,"Amul's Famous Slogan, and ofcourse my favourite too""Utterly Butterly Delicious AMUL.","['Amul', ""'s"", 'Famous', 'Slogan', ',', 'ofcourse', 'favourite', ""''"", 'Utterly', 'Butterly', 'Delicious', 'AMUL', '.']",0.5
823,AVqVGZN9QMlgsOJE6eUZ,5,"Amazing product from Amul, the taste has remained same throughout the years and the quality is still awesome.And as always amazing delivery from amazon","['Amazing', 'product', 'Amul', ',', 'taste', 'remained', 'throughout', 'years', 'quality', 'still', 'awesome.And', 'always', 'amazing', 'delivery', 'amazon']",0.6000000000000001
847,AVqVGZN9QMlgsOJE6eUZ,1,Amul supports anti-national channels so I am discontinuing use of the products and there are better butter available from local manufacturers.,"['Amul', 'supports', 'anti-national', 'channels', 'I', 'discontinuing', 'use', 'products', 'better', 'butter', 'available', 'local', 'manufacturers', '.']",0.3
853,AVqVGZN9QMlgsOJE6eUZ,5,Amul name is enough and Amazon service as usual prompt,"['Amul', 'name', 'enough', 'Amazon', 'service', 'usual', 'prompt']",-0.125
858,AVpftoij1cnluZ0-p5n2,5,"In terms of flavour, others are far apart, can't really call anyone a competitor for amul butter, in India.","['In', 'terms', 'flavour', ',', 'others', 'far', 'apart', ',', 'ca', ""n't"", 'really', 'call', 'anyone', 'competitor', 'amul', 'butter', ',', 'India', '.']",0.15000000000000002
862,AVpftoij1cnluZ0-p5n2,5,It's amul. It's the best. I made this order after having checked more store in person. The store has more offers than online.,"['It', ""'s"", 'amul', '.', 'It', ""'s"", 'best', '.', 'I', 'made', 'order', 'checked', 'store', 'person', '.', 'The', 'store', 'offers', 'online', '.']",0.55
858,AVpftoij1cnluZ0-p5n2,5,Even after reporting to Amazon that this product is selling for more than it's MRP of 70/- ... The price here is not updated.The product itself it good.,"['Even', 'reporting', 'Amazon', 'product', 'selling', ""'s"", 'MRP', '70/-', '...', 'The', 'price', 'updated.The', 'product', 'good', '.']",0.7
862,AVpftoij1cnluZ0-p5n2,4,The product mrp shows ₹73 but charged ₹80 by Amazon Fresh. Product quality is good.,"['The', 'product', 'mrp', 'shows', '₹73', 'charged', '₹80', 'Amazon', 'Fresh', '.', 'Product', 'quality', 'good', '.']",0.5
